1	1	
2	2	
3	2	
4	2	
5	3	
6	2	
7	2	
8	3	
9	2	
10	3	
11	3	
12	3	
13	3	
14	4	
15	4	
16	4	
17	4	
18	5	
19	5	
20	5	
21	6	
22	6	
23	7	
24	7	
25	8	
26	8	
27	8	
28	9	
29	9	
30	9	
31	9	
32	9	
33	9	
34	10	
35	10	
36	10	
37	10	
38	10	
39	10	
40	10	
41	11	
42	11	
43	11	
44	11	
45	11	
46	11	
47	11	
48	11	
49	12	
50	12	
51	13	
52	13	
53	13	
54	13	
55	13	
56	13	
57	13	
58	13	
59	13	
60	13	
61	13	
62	13	
63	13	
64	14	
65	14	
66	14	
67	14	
68	14	
69	14	
70	14	
71	15	
72	16	
73	16	
74	16	
75	16	
76	16	
77	17	
78	16	
79	16	
80	16	
81	16	
82	16	
83	16	
84	17	
85	18	
86	18	
87	18	
88	18	
89	19	
90	20	
91	21	
92	20	
93	19	
94	18	
95	19	
96	18	
97	18	
98	18	
99	19	
100	19	
101	19	
102	20	
103	21	
104	20	
105	20	
106	21	
107	21	
108	21	
109	21	
110	21	
111	21	
112	22	
113	22	
114	22	
115	22	
116	22	
117	23	
118	24	
119	24	
120	24	
121	25	
122	25	
123	24	
124	24	
125	25	
126	26	
127	25	
128	25	
129	25	
130	25	
131	25	
132	25	
133	25	
134	25	
135	25	
136	25	
137	25	
138	25	
139	25	
140	25	
141	26	
142	26	
143	27	
144	26	
145	26	
146	26	
147	27	
148	27	
149	27	
150	27	
151	27	
152	27	
153	27	
154	27	
155	28	
156	27	
157	27	
158	28	
159	29	
160	28	
161	28	
162	28	
163	28	
164	28	
165	28	
166	28	
167	28	
168	28	
169	29	
170	30	
171	30	
172	31	
173	30	
174	30	
175	30	
176	31	
177	30	
178	30	
179	30	
180	30	
181	31	
182	30	
183	30	
184	31	
185	31	
186	31	
187	31	
188	31	
189	31	
190	31	
191	31	
192	32	
193	32	
194	33	
195	33	
196	33	
197	33	
198	34	
199	34	
200	34	
201	34	
202	34	
203	34	
204	34	
205	35	
206	35	
207	36	
208	37	
209	37	
210	36	
211	37	
212	36	
213	35	
214	36	
215	36	
216	36	
217	36	
218	36	
219	36	
220	36	
221	36	
222	37	
223	37	
224	37	
225	37	
226	37	
227	37	
228	37	
229	37	
230	38	
231	38	
232	39	
233	40	
234	40	
235	40	
236	41	
237	41	
238	42	
239	43	
240	42	
241	42	
242	42	
243	43	
244	43	
245	43	
246	43	
247	43	
248	44	
249	44	
250	45	
251	45	
252	45	
253	45	
254	45	
255	46	
256	45	
257	45	
258	45	
259	45	
260	45	
261	46	
262	46	
263	47	
264	48	
265	49	
266	48	
267	48	
268	49	
269	49	
270	48	
271	48	
272	48	
273	48	
274	48	
275	48	
276	49	
277	48	
278	48	
279	48	
280	48	
281	48	
282	48	
283	48	
284	48	
285	49	
286	48	
287	49	
288	48	
289	48	
290	48	
291	49	
292	49	
293	49	
294	49	
295	50	
296	51	
297	51	
298	50	
299	50	
300	51	
301	52	
302	52	
303	53	
304	54	
305	54	
306	53	
307	53	
308	53	
309	53	
310	53	
311	54	
312	53	
313	53	
314	53	
315	53	
316	54	
317	54	
318	54	
319	54	
320	55	
321	56	
322	57	
323	56	
324	56	
325	56	
326	56	
327	57	
328	58	
329	58	
330	58	
331	59	
332	59	
333	60	
334	59	
335	60	
336	60	
337	60	
338	60	
339	60	
340	60	
341	61	
342	62	
343	62	
344	62	
345	63	
346	64	
347	65	
348	66	
349	67	
350	67	
351	68	
352	69	
353	69	
354	69	
355	69	
356	69	
357	70	
358	70	
359	71	
360	72	
361	73	
362	73	
363	74	
364	75	
365	74	
366	74	
367	74	
368	74	
369	75	
370	74	
371	74	
372	74	
373	74	
374	74	
375	74	
376	74	
377	74	
378	74	
379	74	
380	74	
381	74	
382	74	
383	74	
384	75	
385	75	
386	75	
387	75	
388	75	
389	75	
390	76	
391	77	
392	77	
393	77	
394	78	
395	77	
396	78	
397	78	
398	78	
399	79	
400	78	
401	79	
402	79	
403	80	
404	81	
405	82	
406	83	
407	82	
408	83	
409	84	
410	85	
411	85	
412	85	
413	84	
414	84	
415	85	
416	85	
417	85	
418	85	
419	86	
420	87	
421	87	
422	87	
423	87	
424	87	
425	87	
426	87	
427	87	
428	87	
429	87	
430	88	
431	88	
432	88	
433	88	
434	88	
435	88	
436	88	
437	89	
438	88	
439	88	
440	88	
441	89	
442	89	
443	89	
444	90	
445	90	
446	90	
447	90	
448	90	
449	90	
450	90	
451	90	
452	91	
453	90	
